template_id,order,frame_id,prompt_idx,prompt,io_name,s_name,io_token,s_token
baba_t3,BABA,t3,33,"Then, Daniel and Jason were thinking about going to the station. Daniel wanted to give a necklace to",Jason,Daniel,8982,7806
baba_t3,BABA,t3,34,"Then, Jason and Steven were thinking about going to the station. Jason wanted to give a necklace to",Steven,Jason,8239,8982
baba_t3,BABA,t3,35,"Then, Susan and Karen were thinking about going to the station. Susan wanted to give a necklace to",Karen,Susan,18678,14919
baba_t3,BABA,t3,36,"Then, John and Mark were thinking about going to the station. John wanted to give a necklace to",Mark,John,2940,1757
baba_t3,BABA,t3,37,"Then, Anna and Lisa were thinking about going to the station. Anna wanted to give a necklace to",Lisa,Anna,15378,11735
baba_t3,BABA,t3,38,"Then, Nancy and Jason were thinking about going to the station. Nancy wanted to give a necklace to",Jason,Nancy,8982,18496
baba_t3,BABA,t3,39,"Then, Emily and David were thinking about going to the station. Emily wanted to give a necklace to",David,Emily,3271,17608
baba_t3,BABA,t3,40,"Then, David and Rachel were thinking about going to the station. David wanted to give a necklace to",Rachel,David,15984,3271
baba_t3,BABA,t3,41,"Then, Nancy and Steven were thinking about going to the station. Nancy wanted to give a necklace to",Steven,Nancy,8239,18496
baba_t3,BABA,t3,42,"Then, James and Bob were thinking about going to the station. James wanted to give a necklace to",Bob,James,5811,3700
baba_t3,BABA,t3,43,"Then, Kevin and Helen were thinking about going to the station. Kevin wanted to give a necklace to",Helen,Kevin,22695,7939
baba_t3,BABA,t3,44,"Then, Karen and Emily were thinking about going to the station. Karen wanted to give a necklace to",Emily,Karen,17608,18678
baba_t3,BABA,t3,45,"Then, Karen and Tom were thinking about going to the station. Karen wanted to give a necklace to",Tom,Karen,4186,18678
baba_t3,BABA,t3,46,"Then, Robert and Scott were thinking about going to the station. Robert wanted to give a necklace to",Scott,Robert,4746,5199
baba_t3,BABA,t3,47,"Then, David and Bob were thinking about going to the station. David wanted to give a necklace to",Bob,David,5811,3271
baba_t3,BABA,t3,48,"Then, Jacob and Eric were thinking about going to the station. Jacob wanted to give a necklace to",Eric,Jacob,7651,12806
baba_t3,BABA,t3,49,"Then, Anna and Helen were thinking about going to the station. Anna wanted to give a necklace to",Helen,Anna,22695,11735
baba_t3,BABA,t3,50,"Then, Jessica and Alice were thinking about going to the station. Jessica wanted to give a necklace to",Alice,Jessica,14862,17352
baba_t3,BABA,t3,51,"Then, Jessica and Scott were thinking about going to the station. Jessica wanted to give a necklace to",Scott,Jessica,4746,17352
baba_t3,BABA,t3,52,"Then, Alice and Steven were thinking about going to the station. Alice wanted to give a necklace to",Steven,Alice,8239,14862
baba_t3,BABA,t3,53,"Then, David and Scott were thinking about going to the station. David wanted to give a necklace to",Scott,David,4746,3271
baba_t3,BABA,t3,54,"Then, Helen and Jason were thinking about going to the station. Helen wanted to give a necklace to",Jason,Helen,8982,22695
baba_t3,BABA,t3,55,"Then, James and Scott were thinking about going to the station. James wanted to give a necklace to",Scott,James,4746,3700
baba_t3,BABA,t3,56,"Then, Kevin and Scott were thinking about going to the station. Kevin wanted to give a necklace to",Scott,Kevin,4746,7939
baba_t3,BABA,t3,57,"Then, Robert and Jessica were thinking about going to the station. Robert wanted to give a necklace to",Jessica,Robert,17352,5199
baba_t3,BABA,t3,58,"Then, Lisa and Bob were thinking about going to the station. Lisa wanted to give a necklace to",Bob,Lisa,5811,15378
baba_t3,BABA,t3,59,"Then, Daniel and Karen were thinking about going to the station. Daniel wanted to give a necklace to",Karen,Daniel,18678,7806
baba_t3,BABA,t3,60,"Then, Kevin and David were thinking about going to the station. Kevin wanted to give a necklace to",David,Kevin,3271,7939
baba_t3,BABA,t3,61,"Then, Jessica and Emily were thinking about going to the station. Jessica wanted to give a necklace to",Emily,Jessica,17608,17352
baba_t3,BABA,t3,62,"Then, James and Sarah were thinking about going to the station. James wanted to give a necklace to",Sarah,James,10490,3700
baba_t3,BABA,t3,63,"Then, Sarah and Jason were thinking about going to the station. Sarah wanted to give a necklace to",Jason,Sarah,8982,10490
baba_t3,BABA,t3,64,"Then, Lisa and Mary were thinking about going to the station. Lisa wanted to give a necklace to",Mary,Lisa,5335,15378
baba_t3,BABA,t3,65,"Then, Michael and Susan were thinking about going to the station. Michael wanted to give a necklace to",Susan,Michael,14919,3899
baba_t3,BABA,t3,66,"Then, Bob and Anna were thinking about going to the station. Bob wanted to give a necklace to",Anna,Bob,11735,5811
baba_t3,BABA,t3,67,"Then, Susan and Bob were thinking about going to the station. Susan wanted to give a necklace to",Bob,Susan,5811,14919
baba_t3,BABA,t3,68,"Then, Tom and Brian were thinking about going to the station. Tom wanted to give a necklace to",Brian,Tom,8403,4186
baba_t3,BABA,t3,69,"Then, Mary and Helen were thinking about going to the station. Mary wanted to give a necklace to",Helen,Mary,22695,5335
baba_t3,BABA,t3,70,"Then, Bob and Jason were thinking about going to the station. Bob wanted to give a necklace to",Jason,Bob,8982,5811
baba_t3,BABA,t3,71,"Then, Steven and Eric were thinking about going to the station. Steven wanted to give a necklace to",Eric,Steven,7651,8239
baba_t3,BABA,t3,72,"Then, Jason and Helen were thinking about going to the station. Jason wanted to give a necklace to",Helen,Jason,22695,8982
baba_t3,BABA,t3,73,"Then, Susan and Scott were thinking about going to the station. Susan wanted to give a necklace to",Scott,Susan,4746,14919
baba_t3,BABA,t3,74,"Then, Jason and Daniel were thinking about going to the station. Jason wanted to give a necklace to",Daniel,Jason,7806,8982
baba_t3,BABA,t3,75,"Then, Jacob and Steven were thinking about going to the station. Jacob wanted to give a necklace to",Steven,Jacob,8239,12806
baba_t3,BABA,t3,76,"Then, Emily and Karen were thinking about going to the station. Emily wanted to give a necklace to",Karen,Emily,18678,17608
baba_t3,BABA,t3,77,"Then, James and Nancy were thinking about going to the station. James wanted to give a necklace to",Nancy,James,18496,3700
baba_t3,BABA,t3,78,"Then, Susan and Eric were thinking about going to the station. Susan wanted to give a necklace to",Eric,Susan,7651,14919
baba_t3,BABA,t3,79,"Then, Jason and Kevin were thinking about going to the station. Jason wanted to give a necklace to",Kevin,Jason,7939,8982
baba_t3,BABA,t3,80,"Then, Kevin and Emma were thinking about going to the station. Kevin wanted to give a necklace to",Emma,Kevin,18966,7939
baba_t3,BABA,t3,81,"Then, Robert and Michael were thinking about going to the station. Robert wanted to give a necklace to",Michael,Robert,3899,5199
baba_t3,BABA,t3,82,"Then, Susan and Anna were thinking about going to the station. Susan wanted to give a necklace to",Anna,Susan,11735,14919
baba_t3,BABA,t3,83,"Then, Steven and Mark were thinking about going to the station. Steven wanted to give a necklace to",Mark,Steven,2940,8239
baba_t3,BABA,t3,84,"Then, Bob and Laura were thinking about going to the station. Bob wanted to give a necklace to",Laura,Bob,16753,5811
baba_t3,BABA,t3,85,"Then, Lisa and David were thinking about going to the station. Lisa wanted to give a necklace to",David,Lisa,3271,15378
baba_t3,BABA,t3,86,"Then, Anna and Alice were thinking about going to the station. Anna wanted to give a necklace to",Alice,Anna,14862,11735
baba_t3,BABA,t3,87,"Then, Mark and Kevin were thinking about going to the station. Mark wanted to give a necklace to",Kevin,Mark,7939,2940
baba_t3,BABA,t3,88,"Then, Nancy and David were thinking about going to the station. Nancy wanted to give a necklace to",David,Nancy,3271,18496
baba_t3,BABA,t3,89,"Then, Emily and James were thinking about going to the station. Emily wanted to give a necklace to",James,Emily,3700,17608
baba_t3,BABA,t3,90,"Then, Rachel and John were thinking about going to the station. Rachel wanted to give a necklace to",John,Rachel,1757,15984
baba_t3,BABA,t3,91,"Then, Alice and Michael were thinking about going to the station. Alice wanted to give a necklace to",Michael,Alice,3899,14862
baba_t3,BABA,t3,92,"Then, Emily and Steven were thinking about going to the station. Emily wanted to give a necklace to",Steven,Emily,8239,17608
baba_t3,BABA,t3,93,"Then, Karen and Laura were thinking about going to the station. Karen wanted to give a necklace to",Laura,Karen,16753,18678
baba_t3,BABA,t3,94,"Then, David and Sarah were thinking about going to the station. David wanted to give a necklace to",Sarah,David,10490,3271
baba_t3,BABA,t3,95,"Then, Jason and Emma were thinking about going to the station. Jason wanted to give a necklace to",Emma,Jason,18966,8982
baba_t3,BABA,t3,96,"Then, Alice and Mary were thinking about going to the station. Alice wanted to give a necklace to",Mary,Alice,5335,14862
baba_t3,BABA,t3,97,"Then, Tom and Karen were thinking about going to the station. Tom wanted to give a necklace to",Karen,Tom,18678,4186
baba_t3,BABA,t3,98,"Then, Steven and Nancy were thinking about going to the station. Steven wanted to give a necklace to",Nancy,Steven,18496,8239
baba_t3,BABA,t3,99,"Then, Mary and Emily were thinking about going to the station. Mary wanted to give a necklace to",Emily,Mary,17608,5335
baba_t3,BABA,t3,100,"Then, Kevin and Jason were thinking about going to the station. Kevin wanted to give a necklace to",Jason,Kevin,8982,7939
baba_t3,BABA,t3,101,"Then, Helen and Mark were thinking about going to the station. Helen wanted to give a necklace to",Mark,Helen,2940,22695
baba_t3,BABA,t3,102,"Then, Susan and Lisa were thinking about going to the station. Susan wanted to give a necklace to",Lisa,Susan,15378,14919
baba_t3,BABA,t3,103,"Then, John and Bob were thinking about going to the station. John wanted to give a necklace to",Bob,John,5811,1757
baba_t3,BABA,t3,104,"Then, Mark and Alice were thinking about going to the station. Mark wanted to give a necklace to",Alice,Mark,14862,2940
baba_t3,BABA,t3,105,"Then, Lisa and James were thinking about going to the station. Lisa wanted to give a necklace to",James,Lisa,3700,15378
baba_t3,BABA,t3,106,"Then, Daniel and Alice were thinking about going to the station. Daniel wanted to give a necklace to",Alice,Daniel,14862,7806
baba_t3,BABA,t3,107,"Then, Laura and Bob were thinking about going to the station. Laura wanted to give a necklace to",Bob,Laura,5811,16753
baba_t3,BABA,t3,108,"Then, Alice and Jason were thinking about going to the station. Alice wanted to give a necklace to",Jason,Alice,8982,14862
baba_t3,BABA,t3,109,"Then, James and John were thinking about going to the station. James wanted to give a necklace to",John,James,1757,3700
baba_t3,BABA,t3,110,"Then, Steven and Sarah were thinking about going to the station. Steven wanted to give a necklace to",Sarah,Steven,10490,8239
baba_t3,BABA,t3,111,"Then, Rachel and James were thinking about going to the station. Rachel wanted to give a necklace to",James,Rachel,3700,15984
baba_t3,BABA,t3,112,"Then, Mary and Karen were thinking about going to the station. Mary wanted to give a necklace to",Karen,Mary,18678,5335
baba_t3,BABA,t3,113,"Then, Susan and Helen were thinking about going to the station. Susan wanted to give a necklace to",Helen,Susan,22695,14919
baba_t3,BABA,t3,114,"Then, Scott and John were thinking about going to the station. Scott wanted to give a necklace to",John,Scott,1757,4746
baba_t3,BABA,t3,115,"Then, Lisa and Emma were thinking about going to the station. Lisa wanted to give a necklace to",Emma,Lisa,18966,15378
baba_t3,BABA,t3,116,"Then, Jason and Alice were thinking about going to the station. Jason wanted to give a necklace to",Alice,Jason,14862,8982
baba_t3,BABA,t3,117,"Then, Bob and Michael were thinking about going to the station. Bob wanted to give a necklace to",Michael,Bob,3899,5811
baba_t3,BABA,t3,118,"Then, Bob and Emily were thinking about going to the station. Bob wanted to give a necklace to",Emily,Bob,17608,5811
baba_t3,BABA,t3,119,"Then, Jessica and Mark were thinking about going to the station. Jessica wanted to give a necklace to",Mark,Jessica,2940,17352
baba_t3,BABA,t3,120,"Then, Emma and Laura were thinking about going to the station. Emma wanted to give a necklace to",Laura,Emma,16753,18966
baba_t3,BABA,t3,121,"Then, Mary and Sarah were thinking about going to the station. Mary wanted to give a necklace to",Sarah,Mary,10490,5335
baba_t3,BABA,t3,122,"Then, Robert and Jacob were thinking about going to the station. Robert wanted to give a necklace to",Jacob,Robert,12806,5199
baba_t3,BABA,t3,123,"Then, Steven and Alice were thinking about going to the station. Steven wanted to give a necklace to",Alice,Steven,14862,8239
baba_t3,BABA,t3,124,"Then, James and Daniel were thinking about going to the station. James wanted to give a necklace to",Daniel,James,7806,3700
baba_t3,BABA,t3,125,"Then, Laura and Michael were thinking about going to the station. Laura wanted to give a necklace to",Michael,Laura,3899,16753
baba_t3,BABA,t3,126,"Then, Rachel and Eric were thinking about going to the station. Rachel wanted to give a necklace to",Eric,Rachel,7651,15984
baba_t3,BABA,t3,127,"Then, Jason and Anna were thinking about going to the station. Jason wanted to give a necklace to",Anna,Jason,11735,8982
